seed,scenario,category,receiver_id,source_id,accepted,reason,message_timestamp,application_timestamp,simulated_link_delay_seconds,creation_to_applied_ms,receive_to_applied_ms,endpoint_state_max_abs_error,endpoint_covariance_max_abs_error,endpoint_covariance_relative_fro_error,reference_state_max_abs_error,reference_covariance_max_abs_error,reference_covariance_relative_fro_error
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p06_s01,True,accepted,1.6,1.6,0.0,88.87239999967278,88.53439999984403,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p08_s01,True,accepted,1.6,1.6,0.0,88.85240000017802,88.53400000043621,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p06_s02,True,accepted,1.6,1.6,0.0,95.98109999933513,95.68229999968025,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p08_s02,True,accepted,1.6,1.6,0.0,95.96079999937501,95.6819999992149,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p07_s01,True,accepted,1.6,1.6,0.0,103.96569999829808,103.70699999839417,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p09_s01,True,accepted,1.6,1.6,0.0,103.94569999880332,103.70659999898635,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p07_s02,True,accepted,1.6,1.6,0.0,111.04729999897245,110.82840000017313,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p09_s02,True,accepted,1.6,1.6,0.0,111.02799999935087,110.82799999894632,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p08_s01,True,accepted,1.6,1.6,0.0,118.79140000019106,118.61070000122709,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p10_s01,True,accepted,1.6,1.6,0.0,118.77170000116166,118.61030000000028,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p08_s02,True,accepted,1.6,1.6,0.0,125.77629999941564,125.63419999969483,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p10_s02,True,accepted,1.6,1.6,0.0,125.75610000021697,125.63390000104846,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p01_s02,True,accepted,1.6,1.6,0.0,133.62020000022312,133.5173000006762,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p09_s01,True,accepted,1.6,1.6,0.0,133.60029999967082,133.51689999944938,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p01_s01,True,accepted,1.6,1.6,0.0,140.45370000167168,140.39400000001478,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p09_s02,True,accepted,1.6,1.6,0.0,140.4299000005267,140.39360000060697,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s01,sat_p10_s02,True,accepted,1.8,1.8,0.0,4.3179000003874535,3.4777000000758562,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p02_s02,True,accepted,1.8,1.8,0.0,11.924299999009236,11.124499998913961,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p10_s01,True,accepted,1.8,1.8,0.0,11.898400000063702,11.123799999040784,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s01,sat_p03_s01,True,accepted,1.8,1.8,0.0,14.751800001249649,14.000799999848823,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s02,sat_p01_s02,True,accepted,1.8,1.8,0.0,22.51079999950889,21.78269999967597,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s02,sat_p03_s02,True,accepted,1.8,1.8,0.0,22.488299999167793,21.78229999844916,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s01,sat_p02_s01,True,accepted,1.8,1.8,0.0,29.932600000392995,29.248400000142283,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s01,sat_p04_s01,True,accepted,1.8,1.8,0.0,29.910799999925075,29.248000000734464,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s02,sat_p02_s02,True,accepted,1.8,1.8,0.0,37.59079999872483,36.948799999663606,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s02,sat_p04_s02,True,accepted,1.8,1.8,0.0,37.56909999901836,36.94840000025579,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s01,sat_p03_s01,True,accepted,1.8,1.8,0.0,45.06840000067314,44.46820000157459,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s01,sat_p05_s01,True,accepted,1.8,1.8,0.0,45.046900000670576,44.46750000170141,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s02,sat_p03_s02,True,accepted,1.8,1.8,0.0,53.45339999985299,52.89529999936349,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s02,sat_p05_s02,True,accepted,1.8,1.8,0.0,53.43209999955434,52.89499999889813,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s01,sat_p04_s01,True,accepted,1.8,1.8,0.0,60.89369999972405,60.37769999966258,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s01,sat_p06_s01,True,accepted,1.8,1.8,0.0,60.87250000018685,60.37730000025476,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s02,sat_p04_s02,True,accepted,1.8,1.8,0.0,68.3128000000579,67.83830000131275,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s02,sat_p06_s02,True,accepted,1.8,1.8,0.0,68.29090000064753,67.83800000084739,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s01,sat_p05_s01,True,accepted,1.8,1.8,0.0,75.96399999965797,75.53139999981795,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s01,sat_p07_s01,True,accepted,1.8,1.8,0.0,75.94270000117831,75.53110000117158,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s02,sat_p05_s02,True,accepted,1.8,1.8,0.0,83.61819999845466,83.2271999988734,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s02,sat_p07_s02,True,accepted,1.8,1.8,0.0,83.59649999874819,83.22689999840804,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p06_s01,True,accepted,1.8,1.8,0.0,91.2545000010141,90.90550000109943,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p08_s01,True,accepted,1.8,1.8,0.0,91.2332999996579,90.90520000063407,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p06_s02,True,accepted,1.8,1.8,0.0,98.67689999919094,98.36869999890041,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p08_s02,True,accepted,1.8,1.8,0.0,98.65549999994982,98.36829999949259,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p07_s01,True,accepted,1.8,1.8,0.0,106.07750000053784,105.81060000004072,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p09_s01,True,accepted,1.8,1.8,0.0,106.05650000070455,105.81009999987145,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p07_s02,True,accepted,1.8,1.8,0.0,115.31209999884595,115.08799999865005,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p09_s02,True,accepted,1.8,1.8,0.0,115.29089999930875,115.08770000000368,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p08_s01,True,accepted,1.8,1.8,0.0,122.64700000014273,122.46390000109386,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p10_s01,True,accepted,1.8,1.8,0.0,122.62630000077479,122.46349999986705,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p08_s02,True,accepted,1.8,1.8,0.0,130.43000000106986,130.28760000088369,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p10_s02,True,accepted,1.8,1.8,0.0,130.4096000003483,130.28730000041833,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p01_s02,True,accepted,1.8,1.8,0.0,138.39120000011462,138.28860000103305,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p09_s01,True,accepted,1.8,1.8,0.0,138.37020000028133,138.2883000005677,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p01_s01,True,accepted,1.8,1.8,0.0,146.17589999943448,146.11369999875023,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p09_s02,True,accepted,1.8,1.8,0.0,146.15090000006603,146.11329999934242,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s01,sat_p10_s02,True,accepted,2.0,2.0,0.0,4.547100001218496,3.2623000006424263,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p02_s02,True,accepted,2.0,2.0,0.0,13.100800000756863,11.86750000124448,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p10_s01,True,accepted,2.0,2.0,0.0,13.072699999611359,11.867000001075212,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s01,sat_p03_s01,True,accepted,2.0,2.0,0.0,15.94170000134909,14.760699999897042,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s02,sat_p01_s02,True,accepted,2.0,2.0,0.0,23.95499999875028,22.796999999627587,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s02,sat_p03_s02,True,accepted,2.0,2.0,0.0,23.931899999297457,22.79639999869687,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s01,sat_p02_s01,True,accepted,2.0,2.0,0.0,31.618200000593788,30.504199999995762,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s01,sat_p04_s01,True,accepted,2.0,2.0,0.0,31.59570000025269,30.503800000587944,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s02,sat_p02_s02,True,accepted,2.0,2.0,0.0,39.39139999965846,38.320699999530916,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s02,sat_p04_s02,True,accepted,2.0,2.0,0.0,39.368400000967085,38.3203000001231,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s01,sat_p03_s01,True,accepted,2.0,2.0,0.0,47.44030000074417,46.414300000833464,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s01,sat_p05_s01,True,accepted,2.0,2.0,0.0,47.41730000023381,46.41360000096029,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s02,sat_p03_s02,True,accepted,2.0,2.0,0.0,56.43390000113868,55.45210000127554,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s02,sat_p05_s02,True,accepted,2.0,2.0,0.0,56.411000001389766,55.45160000110627,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s01,sat_p04_s01,True,accepted,2.0,2.0,0.0,64.43050000052608,63.492999999652966,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s01,sat_p06_s01,True,accepted,2.0,2.0,0.0,64.40809999912744,63.4924999994837,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s02,sat_p04_s02,True,accepted,2.0,2.0,0.0,72.16030000017781,71.26620000053663,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s02,sat_p06_s02,True,accepted,2.0,2.0,0.0,72.13790000059817,71.26570000036736,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s01,sat_p05_s01,True,accepted,2.0,2.0,0.0,81.05179999984102,80.20070000020496,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s01,sat_p07_s01,True,accepted,2.0,2.0,0.0,81.03010000013455,80.20029999897815,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s02,sat_p05_s02,True,accepted,2.0,2.0,0.0,88.49069999996573,87.68179999970016,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s02,sat_p07_s02,True,accepted,2.0,2.0,0.0,88.46799999992072,87.68139999847335,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p06_s01,True,accepted,2.0,2.0,0.0,96.3819999997213,95.61749999920721,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p08_s01,True,accepted,2.0,2.0,0.0,96.35940000043774,95.6170999997994,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p06_s02,True,accepted,2.0,2.0,0.0,103.77669999979844,103.05569999945874,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p08_s02,True,accepted,2.0,2.0,0.0,103.75469999962661,103.05530000005092,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p07_s01,True,accepted,2.0,2.0,0.0,111.46980000012263,110.79400000016904,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p09_s01,True,accepted,2.0,2.0,0.0,111.44699999931618,110.79359999894223,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p07_s02,True,accepted,2.0,2.0,0.0,119.6444999986852,119.01309999848309,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p09_s02,True,accepted,2.0,2.0,0.0,119.62289999974018,119.01249999937136,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p08_s01,True,accepted,2.0,2.0,0.0,127.34909999926458,126.75959999978659,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p10_s01,True,accepted,2.0,2.0,0.0,127.32659999892348,126.75920000037877,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p08_s02,True,accepted,2.0,2.0,0.0,134.858900000836,134.31190000119386,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p10_s02,True,accepted,2.0,2.0,0.0,134.83720000112953,134.31149999996705,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p01_s02,True,accepted,2.0,2.0,0.0,142.6183999992645,142.1135000000504,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p09_s01,True,accepted,2.0,2.0,0.0,142.59649999985413,142.1130999988236,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p01_s01,True,accepted,2.0,2.0,0.0,149.92650000021968,149.83609999944747,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p09_s02,True,accepted,2.0,2.0,0.0,149.87549999932526,149.8355999992782,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s01,sat_p10_s02,True,accepted,2.2,2.2,0.0,4.469299999982468,3.3929000001080567,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p02_s02,True,accepted,2.2,2.2,0.0,12.135099999795784,11.114699998870492,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p10_s01,True,accepted,2.2,2.2,0.0,12.108299999454175,11.113999998997315,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s01,sat_p03_s01,True,accepted,2.2,2.2,0.0,14.665999999124324,13.695799998458824,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s02,sat_p01_s02,True,accepted,2.2,2.2,0.0,21.62069999940286,20.675199999459437,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s02,sat_p03_s02,True,accepted,2.2,2.2,0.0,21.59629999914614,20.67480000005162,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s01,sat_p02_s01,True,accepted,2.2,2.2,0.0,29.92160000030708,29.02170000015758,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s01,sat_p04_s01,True,accepted,2.2,2.2,0.0,29.89999999954307,29.021199999988312,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s02,sat_p02_s02,True,accepted,2.2,2.2,0.0,37.39959999984421,36.54210000058811,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s02,sat_p04_s02,True,accepted,2.2,2.2,0.0,37.377200000264565,36.54139999889594,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s01,sat_p03_s01,True,accepted,2.2,2.2,0.0,45.67210000095656,44.85900000145193,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s01,sat_p05_s01,True,accepted,2.2,2.2,0.0,45.649400000911555,44.858200000817305,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s02,sat_p03_s02,True,accepted,2.2,2.2,0.0,53.59640000096988,52.825400000074296,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s02,sat_p05_s02,True,accepted,2.2,2.2,0.0,53.57370000092487,52.82460000125866,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s01,sat_p04_s01,True,accepted,2.2,2.2,0.0,62.39769999956479,61.668899999858695,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s01,sat_p06_s01,True,accepted,2.2,2.2,0.0,62.37700000019686,61.6678000005777,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s02,sat_p04_s02,True,accepted,2.2,2.2,0.0,70.62729999961448,69.93820000025153,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s02,sat_p06_s02,True,accepted,2.2,2.2,0.0,70.60509999973874,69.93730000067444,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s01,sat_p05_s01,True,accepted,2.2,2.2,0.0,79.00539999900502,78.35889999842038,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s01,sat_p07_s01,True,accepted,2.2,2.2,0.0,78.98439999917173,78.35809999960475,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s02,sat_p05_s02,True,accepted,2.2,2.2,0.0,86.74059999975725,86.13440000044648,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s02,sat_p07_s02,True,accepted,2.2,2.2,0.0,86.71760000106588,86.1337000005733,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p06_s01,True,accepted,2.2,2.2,0.0,94.85809999932826,94.29549999913434,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p08_s01,True,accepted,2.2,2.2,0.0,94.83600000021397,94.29450000061479,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p06_s02,True,accepted,2.2,2.2,0.0,103.51699999955599,102.997800000594,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p08_s02,True,accepted,2.2,2.2,0.0,103.47170000022743,102.99730000042473,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p07_s01,True,accepted,2.2,2.2,0.0,111.80229999990843,111.35020000074292,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p09_s01,True,accepted,2.2,2.2,0.0,111.77700000007462,111.3495999998122,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p07_s02,True,accepted,2.2,2.2,0.0,119.98549999952957,119.58169999888923,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p09_s02,True,accepted,2.2,2.2,0.0,119.95559999922989,119.58119999871997,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p08_s01,True,accepted,2.2,2.2,0.0,127.82520000109798,127.47260000105598,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p10_s01,True,accepted,2.2,2.2,0.0,127.80320000092615,127.47210000088671,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p08_s02,True,accepted,2.2,2.2,0.0,136.17379999959667,135.92400000015914,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p10_s02,True,accepted,2.2,2.2,0.0,136.11399999899731,135.92359999893233,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p01_s02,True,accepted,2.2,2.2,0.0,143.64390000082494,143.48509999945236,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p09_s01,True,accepted,2.2,2.2,0.0,143.61649999955262,143.48470000004454,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p01_s01,True,accepted,2.2,2.2,0.0,151.22359999986656,151.12819999922067,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p09_s02,True,accepted,2.2,2.2,0.0,151.17490000011458,151.1276999990514,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s01,sat_p10_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,4.483000000618631,3.2007999998313608,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p02_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,12.831599999117316,11.59670000015467,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p10_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,12.805399999706424,11.595899999520043,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s01,sat_p03_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,15.745799999422161,14.559399998688605,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s02,sat_p01_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,23.69660000113072,22.53280000149971,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p02_s02,sat_p03_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,23.59210000031453,22.5324000002729,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s01,sat_p02_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,31.934099999489263,30.89940000063507,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s01,sat_p04_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,31.91069999957108,30.89899999940826,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s02,sat_p02_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,40.50669999924139,39.51719999895431,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p03_s02,sat_p04_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,40.484099999957834,39.51679999954649,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s01,sat_p03_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,48.76420000073267,47.81870000078925,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s01,sat_p05_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,48.74120000022231,47.81800000091607,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s02,sat_p03_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,56.85989999983576,55.959200000870624,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p04_s02,sat_p05_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,56.83769999996002,55.958799999643816,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s01,sat_p04_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,65.17609999900742,64.31919999886304,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s01,sat_p06_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,65.15369999942777,64.31879999945522,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s02,sat_p04_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,73.42959999914456,72.93209999988903,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p05_s02,sat_p06_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,73.39499999943655,72.93170000048121,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s01,sat_p05_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,81.82339999984833,81.38200000030338,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s01,sat_p07_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,81.8016000011994,81.38160000089556,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s02,sat_p05_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,89.62739999878977,89.22889999848849,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p06_s02,sat_p07_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,89.60469999874476,89.22849999908067,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p06_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,97.22599999986414,96.87099999973725,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s01,sat_p08_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,97.20410000045376,96.87060000032943,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p06_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,104.5787000002747,104.2661000010412,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p07_s02,sat_p08_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,104.55570000158332,104.26570000163338,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p07_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,112.47480000020005,112.20610000054876,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s01,sat_p09_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,112.45299999973213,112.20569999932195,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p07_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,120.98820000028354,120.76279999928374,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p08_s02,sat_p09_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,120.96670000028098,120.76239999987592,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p08_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,129.1735000013432,128.99110000034852,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s01,sat_p10_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,129.15160000011383,128.9907000009407,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p08_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,137.49370000005,137.35350000024482,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p09_s02,sat_p10_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,137.47220000004745,137.35319999977946,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p01_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,146.26230000067153,146.16399999977148,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s01,sat_p09_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,146.2405000002036,146.16360000036366,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p01_s01,True,accepted,2.4000000000000004,2.4000000000000004,0.0,154.56790000098408,154.51129999928526,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p10_s02,sat_p09_s02,True,accepted,2.4000000000000004,2.4000000000000004,0.0,154.54619999945862,154.51089999987744,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s01,sat_p10_s02,True,accepted,2.6,2.6,0.0,3.939899999750196,3.1875000004220055,,,,,,
0,link_resume_resynchronization,resynchronization_background,sat_p01_s02,sat_p02_s02,True,accepted,2.6,2.6,0.0,11.907399999472545,11.195400000360678,,,,,,
