time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
308.0,1.0207999105512533,0.0010724359222303737,nan,0,0,cann_sparse_cue,1.0420142028795123,0.021214292328259,0.7961706624159887
308.0,1.0207999105512533,0.0010724359222303737,nan,0,0,cann_gated_cue,1.042014199087546,0.021214288536292703,0.7961706624159884
310.0,1.022981625565235,0.0010648062128938921,nan,0,0,dead_reckoning,1.0591781206704103,0.036196495105174975,
310.0,1.022981625565235,0.0010648062128938921,nan,0,0,cann_no_cue,1.0591781203606814,0.03619649479544629,0.7961706624108844
310.0,1.022981625565235,0.0010648062128938921,nan,0,0,cann_sparse_cue,1.0441590747238687,0.02117744915863362,0.7961706624108846
310.0,1.022981625565235,0.0010648062128938921,nan,0,0,cann_gated_cue,1.0441590709319022,0.02117744536666688,0.7961706624108844
312.0,1.025184882974373,0.001437234256543215,nan,0,0,dead_reckoning,1.0613077330961982,0.036122850121825145,
312.0,1.025184882974373,0.001437234256543215,nan,0,0,cann_no_cue,1.0613077327863671,0.03612284981199387,0.7961706624103685
312.0,1.025184882974373,0.001437234256543215,nan,0,0,cann_sparse_cue,1.0462886871495547,0.02110380417518165,0.7961706624103685
312.0,1.025184882974373,0.001437234256543215,nan,0,0,cann_gated_cue,1.0462886833575882,0.02110380038321491,0.7961706624103686
314.0,1.0274094917971894,0.0012278889893592992,nan,0,0,dead_reckoning,1.0641822016092846,0.03677270981209535,
314.0,1.0274094917971894,0.0012278889893592992,nan,0,0,cann_no_cue,1.0641822012992055,0.036772709502016276,0.7961706624398582
314.0,1.0274094917971894,0.0012278889893592992,nan,0,0,cann_sparse_cue,1.049163155662393,0.02175366386520361,0.7961706624398586
314.0,1.0274094917971894,0.0012278889893592992,nan,0,0,cann_gated_cue,1.0491631518704265,0.021753660073237313,0.7961706624398582
316.0,1.0296552235945717,0.0013845638667804086,nan,0,0,dead_reckoning,1.0666379795880032,0.03698275599343148,
316.0,1.0296552235945717,0.0013845638667804086,nan,0,0,cann_no_cue,1.0666379792777658,0.03698275568319431,0.7961706624222015
