seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,pre_ci_position_rmse,pre_ci_velocity_rmse,pre_ci_mean_orbit_nees,ci_position_gain,ci_velocity_gain,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260750,0.0,0.0,mekf_without_covariance,0.5025524535437734,0.0041510491562769735,9.63453623914743,0.005340124412083748,0.493099745874645,0.005511274990945409,0.009160136115912022,-0.009452707669128424,0.0013602258346684356,0.06431685504176766,366,0,0,0.0,0.0,False,
20260750,0.0,0.0,mekf_with_covariance_local_only,0.4658791397302382,0.003742753875873212,1.102136385400412,0.004291390423814461,0.4658791397302382,0.003742753875873212,0.004291390423814461,0.0,0.0,0.06431685504176766,366,0,0,0.0,0.0,False,
20260751,0.0,0.0,truth_attitude,0.496673428378595,0.0026597504189402703,1.7723244898964396,0.0023264195748543774,0.5240702471060955,0.0026246331148520605,0.002306151436682344,0.027396818727500494,-3.511730408820978e-05,0.05404879759999983,366,0,0,0.0,0.0,False,
20260751,0.0,0.0,mekf_with_covariance,0.40678792859605434,0.0035875859266243986,1.3754106583680077,0.003930495708454879,0.4432199298003462,0.004322111819848608,0.0055318770873701946,0.03643200120429185,0.0007345258932242096,0.05404879759999983,366,0,0,0.0,0.0,False,
20260751,0.0,0.0,mekf_without_covariance,0.48930363885703854,0.0033539062632166584,6.2931722187236865,0.003571958571815206,0.5079581112840837,0.004283671744568944,0.005693486874836299,0.01865447242704521,0.0009297654813522857,0.05404879759999983,366,0,0,0.0,0.0,False,
20260751,0.0,0.0,mekf_with_covariance_local_only,0.5070393839150467,0.0037402601766899786,0.9206347846606846,0.0043438401924134964,0.5070393839150467,0.0037402601766899786,0.0043438401924134964,0.0,0.0,0.05404879759999983,366,0,0,0.0,0.0,False,
20260752,0.0,0.0,truth_attitude,0.5538888518319925,0.0037982551611272807,1.8031410151233305,0.004488469908708169,0.5206002605630988,0.0036497554312869057,0.0041439778826974855,-0.03328859126889372,-0.00014849972984037505,0.06008300565430351,366,0,0,0.0,0.0,False,
20260752,0.0,0.0,mekf_with_covariance,0.4689021383794677,0.00371770975836498,1.4733187322711452,0.00393473455531824,0.43521233978872453,0.004976753079322524,0.006626615591857664,-0.03368979859074317,0.001259043320957544,0.06008300565430351,366,0,0,0.0,0.0,False,
20260752,0.0,0.0,mekf_without_covariance,0.6257926824624952,0.004609594015630071,6.672292910413742,0.006568163069892537,0.5904795649177942,0.005430836889507896,0.008916108725245538,-0.03531311754470101,0.0008212428738778249,0.06008300565430351,366,0,0,0.0,0.0,False,
20260752,0.0,0.0,mekf_with_covariance_local_only,0.4029199590205916,0.0036308879227444505,0.8883553315408875,0.00373879907993029,0.4029199590205916,0.0036308879227444505,0.00373879907993029,0.0,0.0,0.06008300565430351,366,0,0,0.0,0.0,False,
20260753,0.0,0.0,truth_attitude,0.39370986936495334,0.0023267292317888663,1.6497102810907478,0.0017589715435517438,0.3847114124616338,0.0025448991444593557,0.001999528109612689,-0.008998456903319518,0.00021816991267048936,0.056050956257864055,366,0,0,0.0,0.0,False,
