seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260740,0.1,0.0,mekf_without_covariance,0.3951597094754028,0.0035728093178327164,10.838441765833913,0.003955975104146562,0.06018716706889908,331,35,0,0.0,0.09562841530054644,False,
20260741,0.1,0.0,truth_attitude,0.40415077468007166,0.0032819175524653947,1.611421624699308,0.0033240430047541914,0.055145452159106254,334,32,0,0.0,0.08743169398907104,False,
20260741,0.1,0.0,mekf_with_covariance,0.35552694323961004,0.0037124971913746634,1.0113792412630764,0.003836219610814834,0.055145452159106254,334,32,0,0.0,0.08743169398907104,False,
20260741,0.1,0.0,mekf_without_covariance,0.5198226021691761,0.004490773302146809,5.7835146737258105,0.0062069557437253306,0.055145452159106254,334,32,0,0.0,0.08743169398907104,False,
20260742,0.1,0.0,truth_attitude,0.5249353497165423,0.002422044685779952,1.5766587062052086,0.0019836138970516634,0.06261707005827621,330,36,0,0.0,0.09836065573770492,False,
20260742,0.1,0.0,mekf_with_covariance,0.3873496012058616,0.002460315052502672,1.4937746753884886,0.00183092756229351,0.06261707005827621,330,36,0,0.0,0.09836065573770492,False,
20260742,0.1,0.0,mekf_without_covariance,0.4084276962695441,0.0028018637076256143,7.071875337887349,0.002470055331506962,0.06261707005827621,330,36,0,0.0,0.09836065573770492,False,
20260743,0.1,0.0,truth_attitude,0.5364092912931095,0.002712343173806675,1.7841819626179352,0.0023830739211495714,0.054665065028850775,329,37,0,0.0,0.10109289617486339,False,
20260743,0.1,0.0,mekf_with_covariance,0.36250693683833485,0.0026876070669875907,1.230065751795583,0.002128269449222844,0.054665065028850775,329,37,0,0.0,0.10109289617486339,False,
20260743,0.1,0.0,mekf_without_covariance,0.29750987416504066,0.0031658979087535056,6.322268587787399,0.0029682915021098217,0.054665065028850775,329,37,0,0.0,0.10109289617486339,False,
20260744,0.1,0.0,truth_attitude,0.5316642574320674,0.0025275827044714924,1.7965712437470411,0.002188991886891233,0.06126971553677731,328,38,0,0.0,0.10382513661202186,False,
20260744,0.1,0.0,mekf_with_covariance,0.4810589531463972,0.0026569862697254833,1.7739815082909345,0.002209681524770178,0.06126971553677731,328,38,0,0.0,0.10382513661202186,False,
20260744,0.1,0.0,mekf_without_covariance,0.5213940503534377,0.002834987187612577,7.469917790850759,0.0026828751779993253,0.06126971553677731,328,38,0,0.0,0.10382513661202186,False,
20260745,0.1,0.0,truth_attitude,0.4894781914948067,0.002409302587382967,1.5641075564022757,0.0018842432348520472,0.05970031559296897,328,38,0,0.0,0.10382513661202186,False,
20260745,0.1,0.0,mekf_with_covariance,0.4294643667070611,0.0031690074720959922,1.4139425075064889,0.0028766594501473974,0.05970031559296897,328,38,0,0.0,0.10382513661202186,False,
20260745,0.1,0.0,mekf_without_covariance,0.5177323354342129,0.003653434504869886,7.0127247069358365,0.004175624115278013,0.05970031559296897,328,38,0,0.0,0.10382513661202186,False,
20260746,0.1,0.0,truth_attitude,0.5935295410852739,0.0026756065369539957,1.6769091417639534,0.0024445290328668516,0.049886169395359364,342,24,0,0.0,0.06557377049180328,False,
20260746,0.1,0.0,mekf_with_covariance,0.36933456419500615,0.0040176758240664055,0.9547690494629343,0.004409258140823084,0.049886169395359364,342,24,0,0.0,0.06557377049180328,False,
20260746,0.1,0.0,mekf_without_covariance,0.38369595595210354,0.00433351753915296,5.081576378340381,0.005646292181762781,0.049886169395359364,342,24,0,0.0,0.06557377049180328,False,
20260747,0.1,0.0,truth_attitude,0.33974738011819666,0.003595271122397555,1.9134191367523972,0.0038808031576699448,0.0658311614146237,326,40,0,0.0,0.1092896174863388,False,
20260747,0.1,0.0,mekf_with_covariance,0.36545209478095597,0.004140982130095525,2.325590366329106,0.004977870558458306,0.0658311614146237,326,40,0,0.0,0.1092896174863388,False,
20260747,0.1,0.0,mekf_without_covariance,0.49944667026904643,0.004544208654715245,11.186086735421208,0.006348170921948952,0.0658311614146237,326,40,0,0.0,0.1092896174863388,False,
20260748,0.1,0.0,truth_attitude,0.7325039455727175,0.00251714944808817,1.6772088426980012,0.002479331110647964,0.06235548879555353,320,46,0,0.0,0.12568306010928962,False,
20260748,0.1,0.0,mekf_with_covariance,0.41009157859076,0.0037647248729227546,1.2730785504832791,0.0038088988341947586,0.06235548879555353,320,46,0,0.0,0.12568306010928962,False,
20260748,0.1,0.0,mekf_without_covariance,0.5061514128737471,0.0033341577733934174,6.099342527637535,0.0035916830493244126,0.06235548879555353,320,46,0,0.0,0.12568306010928962,False,
20260749,0.1,0.0,truth_attitude,0.5215504613788783,0.002564638282643674,1.7895521245332762,0.002188530072960205,0.04986037638883533,325,41,0,0.0,0.11202185792349727,False,
20260749,0.1,0.0,mekf_with_covariance,0.31994849684595084,0.0026464189657653962,1.2381837610572763,0.0020841597617734793,0.04986037638883533,325,41,0,0.0,0.11202185792349727,False,
