information_id,timestamp,observer_id,target_id,modality,navigation_discrepancy,navigation_quality,frontend_quality,shadow_quality,feedback_quality,valid
sat_p08_s02->sat_p09_s02:optical:2,4.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.0001054851322251547,0.9999999944364434,0.626590941249727,0.6265909377636528,0.6305603468183689,True
sat_p08_s02->sat_p09_s02:optical:3,6.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.001057549421686809,0.9834709038592336,0.5958633959994175,0.5860143126401796,0.6265909377636528,True
sat_p08_s02->sat_p09_s02:optical:4,8.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.0010535716553041836,0.9999994449935375,0.5651305354808697,0.5651302218297704,0.5860143126401796,True
sat_p08_s02->sat_p09_s02:optical:5,10.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.0019120108184983095,0.9834696561429841,0.5876829121019692,0.5779683114860312,0.5651302218297704,True
sat_p08_s02->sat_p09_s02:optical:6,12.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.0018958731898453493,0.999998202834039,0.5578781162357132,0.5578771136361522,0.5779683114860312,True
sat_p08_s02->sat_p09_s02:optical:7,14.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.0025554099567064044,0.9834682427335316,0.6036964941043228,0.5937163302011722,0.5578771136361522,True
sat_p08_s02->sat_p09_s02:optical:8,16.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.002563181601934142,0.9999967150554332,0.6615130220260808,0.6615108489924731,0.5937163302011722,True
sat_p08_s02->sat_p09_s02:optical:9,18.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.0030948734739810048,0.983466743869192,0.6336009508697963,0.6231254640643424,0.6615108489924731,True
sat_p08_s02->sat_p09_s02:optical:10,20.0,sat_p08_s02,sat_p09_s02,OPTICAL,0.0030709418083793667,0.999995284669322,0.6023176931283238,0.6023148530012276,0.6231254640643424,True
sat_p08_s02->sat_p09_s02:radar:0,0.0,sat_p08_s02,sat_p09_s02,RADAR,0.0,1.0,0.7000789392935656,0.7000789392935656,1.0,True
sat_p08_s02->sat_p09_s02:radar:1,2.0,sat_p08_s02,sat_p09_s02,RADAR,0.0004467935185145422,0.9834713556591492,0.627256902612584,0.616889196358957,0.7000789392935656,True
sat_p08_s02->sat_p09_s02:radar:2,4.0,sat_p08_s02,sat_p09_s02,RADAR,0.06908719696425521,0.9976163250835569,0.599877015934376,0.5984471041385425,0.616889196358957,True
sat_p08_s02->sat_p09_s02:radar:3,6.0,sat_p08_s02,sat_p09_s02,RADAR,0.11566462242111641,0.9769148169663247,0.5707057019094048,0.557530856322464,0.5984471041385425,True
sat_p08_s02->sat_p09_s02:radar:4,8.0,sat_p08_s02,sat_p09_s02,RADAR,0.16667791023060918,0.986205268602848,0.5957422614030242,0.5875241569250376,0.557530856322464,True
sat_p08_s02->sat_p09_s02:radar:5,10.0,sat_p08_s02,sat_p09_s02,RADAR,0.12277066605495293,0.9760875586235371,0.6466431174336663,0.6311803017965406,0.5875241569250376,True
sat_p08_s02->sat_p09_s02:radar:6,12.0,sat_p08_s02,sat_p09_s02,RADAR,0.11340064538649876,0.993590774085177,0.6959878851400463,0.6915271415502039,0.6311803017965406,True
sat_p08_s02->sat_p09_s02:radar:7,14.0,sat_p08_s02,sat_p09_s02,RADAR,0.07336229398868466,0.9808284770036391,0.5675675749973603,0.5566864401813096,0.6915271415502039,True
sat_p08_s02->sat_p09_s02:radar:8,16.0,sat_p08_s02,sat_p09_s02,RADAR,0.06567121035180797,0.9978459693263855,0.6349027672612979,0.6335351672258543,0.5566864401813096,True
sat_p08_s02->sat_p09_s02:radar:9,18.0,sat_p08_s02,sat_p09_s02,RADAR,0.0545499919534093,0.9820092830371239,0.5952148406753712,0.5845064989446772,0.6335351672258543,True
sat_p08_s02->sat_p09_s02:radar:10,20.0,sat_p08_s02,sat_p09_s02,RADAR,0.043262989032873074,0.9990645946545638,0.6064037655059633,0.6058365321822163,0.5845064989446772,True
sat_p09_s01->sat_p08_s01:infrared:0,0.0,sat_p09_s01,sat_p08_s01,INFRARED,1.7991934265579778e-13,1.0,0.6080873678207339,0.6080873678207339,1.0,True
sat_p09_s01->sat_p08_s01:infrared:1,2.0,sat_p09_s01,sat_p08_s01,INFRARED,0.0001148881656428515,0.9834714473310547,0.575232011854849,0.5657242592500428,0.6080873678207339,True
sat_p09_s01->sat_p08_s01:infrared:2,4.0,sat_p09_s01,sat_p08_s01,INFRARED,0.00010150880071556998,0.9999999948479817,0.5958482357663452,0.5958482326965242,0.5657242592500428,True
sat_p09_s01->sat_p08_s01:infrared:3,6.0,sat_p09_s01,sat_p08_s01,INFRARED,0.0010163270070519656,0.9834709458977938,0.5851859083684746,0.5755133388292034,0.5958482326965242,True
sat_p09_s01->sat_p08_s01:infrared:4,8.0,sat_p09_s01,sat_p08_s01,INFRARED,0.0010174385080946621,0.999999482409575,0.5959299626081808,0.5959296541605381,0.5755133388292034,True
sat_p09_s01->sat_p08_s01:infrared:5,10.0,sat_p09_s01,sat_p08_s01,INFRARED,0.0018009067978027446,0.9834698589934935,0.5757381502348612,0.5662211174286537,0.5959296541605381,True
sat_p09_s01->sat_p08_s01:infrared:6,12.0,sat_p09_s01,sat_p08_s01,INFRARED,0.001778406573156427,0.9999984186362806,0.5926338485440117,0.5926329113743447,0.5662211174286537,True
sat_p09_s01->sat_p08_s01:infrared:7,14.0,sat_p09_s01,sat_p08_s01,INFRARED,0.002495136613222274,0.9834683924239636,0.586503038919995,0.5768072008384169,0.5926329113743447,True
sat_p09_s01->sat_p08_s01:infrared:8,16.0,sat_p09_s01,sat_p08_s01,INFRARED,0.002473423799662921,0.9999969410920321,0.6782717431734793,0.6782696684026397,0.5768072008384169,True
sat_p09_s01->sat_p08_s01:infrared:9,18.0,sat_p09_s01,sat_p08_s01,INFRARED,0.0030356563667866348,0.9834669223842769,0.5716907752860405,0.5622389673260435,0.6782696684026397,True
sat_p09_s01->sat_p08_s01:infrared:10,20.0,sat_p09_s01,sat_p08_s01,INFRARED,0.0030254446667157702,0.9999954233527572,0.556258425948144,0.5562558801495526,0.5622389673260435,True
sat_p09_s01->sat_p08_s01:optical:0,0.0,sat_p09_s01,sat_p08_s01,OPTICAL,1.7991934265579778e-13,1.0,0.6557884204718654,0.6557884204718654,1.0,True
sat_p09_s01->sat_p08_s01:optical:1,2.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.0001148881656428515,0.9834714473310547,0.6352425138744062,0.6247428745262799,0.6557884204718654,True
sat_p09_s01->sat_p08_s01:optical:2,4.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.00010150880071556998,0.9999999948479817,0.606093711124376,0.6060937080017702,0.6247428745262799,True
sat_p09_s01->sat_p08_s01:optical:3,6.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.0010163270070519656,0.9834709458977938,0.6244952528722039,0.6141729370509083,0.6060937080017702,True
sat_p09_s01->sat_p08_s01:optical:4,8.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.0010174385080946621,0.999999482409575,0.5769539069880663,0.5769536083622484,0.6141729370509083,True
sat_p09_s01->sat_p08_s01:optical:5,10.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.0018009067978027446,0.9834698589934935,0.5959815958678557,0.5861299360508773,0.5769536083622484,True
sat_p09_s01->sat_p08_s01:optical:6,12.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.001778406573156427,0.9999984186362806,0.5871663972560317,0.5871654687323938,0.5861299360508773,True
sat_p09_s01->sat_p08_s01:optical:7,14.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.002495136613222274,0.9834683924239636,0.6022588221441771,0.5923025156372836,0.5871654687323938,True
sat_p09_s01->sat_p08_s01:optical:8,16.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.002473423799662921,0.9999969410920321,0.6231509981960532,0.6231490920344996,0.5923025156372836,True
sat_p09_s01->sat_p08_s01:optical:9,18.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.0030356563667866348,0.9834669223842769,0.5884098535482242,0.5786816277696551,0.6231490920344996,True
sat_p09_s01->sat_p08_s01:optical:10,20.0,sat_p09_s01,sat_p08_s01,OPTICAL,0.0030254446667157702,0.9999954233527572,0.6033864136054834,0.6033836521187173,0.5786816277696551,True
sat_p09_s01->sat_p08_s01:radar:0,0.0,sat_p09_s01,sat_p08_s01,RADAR,1.2722218725854067e-13,1.0,0.6063169820690817,0.6063169820690817,1.0,True
sat_p09_s01->sat_p08_s01:radar:1,2.0,sat_p09_s01,sat_p08_s01,RADAR,0.00045474928312907797,0.9834713521321936,0.5813452686267198,0.5717364173919733,0.6063169820690817,True
sat_p09_s01->sat_p08_s01:radar:2,4.0,sat_p09_s01,sat_p08_s01,RADAR,0.0450138109787438,0.9989873914449924,0.650794823929052,0.6501358235227868,0.5717364173919733,True
sat_p09_s01->sat_p08_s01:radar:3,6.0,sat_p09_s01,sat_p08_s01,RADAR,0.07286867006270727,0.9808638772637422,0.6802935551991165,0.667275374230141,0.6501358235227868,True
sat_p09_s01->sat_p08_s01:radar:4,8.0,sat_p09_s01,sat_p08_s01,RADAR,0.06988805035487808,0.9975608098793275,0.62926120046368,0.6277263127601864,0.667275374230141,True
sat_p09_s01->sat_p08_s01:radar:5,10.0,sat_p09_s01,sat_p08_s01,RADAR,0.04360177290601842,0.982537052023159,0.6251593011560284,0.6142421768027023,0.6277263127601864,True
sat_p09_s01->sat_p08_s01:radar:6,12.0,sat_p09_s01,sat_p08_s01,RADAR,0.10567902175905736,0.9944315338842347,0.6714762579016443,0.6677371651119781,0.6142421768027023,True
sat_p09_s01->sat_p08_s01:radar:7,14.0,sat_p09_s01,sat_p08_s01,RADAR,0.05502488729954295,0.9819837331572754,0.6241678001157398,0.6129226264742182,0.6677371651119781,True
sat_p09_s01->sat_p08_s01:radar:8,16.0,sat_p09_s01,sat_p08_s01,RADAR,0.060803749586426856,0.9981531595306345,0.6537401037429641,0.6525327500629244,0.6129226264742182,True
sat_p09_s01->sat_p08_s01:radar:9,18.0,sat_p09_s01,sat_p08_s01,RADAR,0.029992290136762297,0.9830292185703298,0.6567971284607141,0.6456507679499723,0.6525327500629244,True
sat_p09_s01->sat_p08_s01:radar:10,20.0,sat_p09_s01,sat_p08_s01,RADAR,0.05377244547847683,0.998555306629282,0.6303349208844851,0.6294242802029513,0.6456507679499723,True
sat_p09_s01->sat_p10_s01:infrared:0,0.0,sat_p09_s01,sat_p10_s01,INFRARED,0.0,1.0,0.6087486535523954,0.6087486535523954,1.0,True
sat_p09_s01->sat_p10_s01:infrared:1,2.0,sat_p09_s01,sat_p10_s01,INFRARED,0.00013323393964920124,0.9834714450926776,0.5911098785313085,0.581339686447743,0.6087486535523954,True
sat_p09_s01->sat_p10_s01:infrared:2,4.0,sat_p09_s01,sat_p10_s01,INFRARED,7.759704621289338e-05,0.9999999969893492,0.6161354585919158,0.616135456736947,0.581339686447743,True
sat_p09_s01->sat_p10_s01:infrared:3,6.0,sat_p09_s01,sat_p10_s01,INFRARED,0.000932861924235119,0.9834710258978554,0.6550569793437855,0.644229559496783,0.616135456736947,True
sat_p09_s01->sat_p10_s01:infrared:4,8.0,sat_p09_s01,sat_p10_s01,INFRARED,0.0009144239436206914,0.9999995819145131,0.6056345649361251,0.6056343117291031,0.644229559496783,True
sat_p09_s01->sat_p10_s01:infrared:5,10.0,sat_p09_s01,sat_p10_s01,INFRARED,0.0017720766752667403,0.9834699096468893,0.6146365243547882,0.6044765270728817,0.6056343117291031,True
sat_p09_s01->sat_p10_s01:infrared:6,12.0,sat_p09_s01,sat_p10_s01,INFRARED,0.0017549227673275007,0.999998460124226,0.6227594846523739,0.6227585256801305,0.6044765270728817,True
sat_p09_s01->sat_p10_s01:infrared:7,14.0,sat_p09_s01,sat_p10_s01,INFRARED,0.002455873424911682,0.983468488013378,0.5519191134672831,0.5427950560273529,0.6227585256801305,True
sat_p09_s01->sat_p10_s01:infrared:8,16.0,sat_p09_s01,sat_p10_s01,INFRARED,0.0024314384022894155,0.9999970440580167,0.6015083845172431,0.601506606493356,0.5427950560273529,True
sat_p09_s01->sat_p10_s01:infrared:9,18.0,sat_p09_s01,sat_p10_s01,INFRARED,0.002999397753304389,0.9834670299867239,0.6072359761557269,0.5971965619709618,0.601506606493356,True
sat_p09_s01->sat_p10_s01:infrared:10,20.0,sat_p09_s01,sat_p10_s01,INFRARED,0.0029854821070277146,0.9999955434582247,0.5644197768341076,0.5644172614737933,0.5971965619709618,True
sat_p09_s01->sat_p10_s01:optical:0,0.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.0,1.0,0.6268121439360321,0.6268121439360321,1.0,True
sat_p09_s01->sat_p10_s01:optical:1,2.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.00013323393964920124,0.9834714450926776,0.5740744089202354,0.5645857885315086,0.6268121439360321,True
sat_p09_s01->sat_p10_s01:optical:2,4.0,sat_p09_s01,sat_p10_s01,OPTICAL,7.759704621289338e-05,0.9999999969893492,0.614266981145373,0.6142669792960296,0.5645857885315086,True
sat_p09_s01->sat_p10_s01:optical:3,6.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.000932861924235119,0.9834710258978554,0.5923562621896656,0.5825652208726895,0.6142669792960296,True
sat_p09_s01->sat_p10_s01:optical:4,8.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.0009144239436206914,0.9999995819145131,0.660574868819545,0.6605745926427793,0.5825652208726895,True
sat_p09_s01->sat_p10_s01:optical:5,10.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.0017720766752667403,0.9834699096468893,0.5753120098102682,0.5658020503068748,0.6605745926427793,True
sat_p09_s01->sat_p10_s01:optical:6,12.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.0017549227673275007,0.999998460124226,0.6064618433623368,0.6064609094864363,0.5658020503068748,True
sat_p09_s01->sat_p10_s01:optical:7,14.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.002455873424911682,0.983468488013378,0.6442306264402555,0.6335805201171095,0.6064609094864363,True
sat_p09_s01->sat_p10_s01:optical:8,16.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.0024314384022894155,0.9999970440580167,0.6384241313808752,0.6384222442361821,0.6335805201171095,True
sat_p09_s01->sat_p10_s01:optical:9,18.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.002999397753304389,0.9834670299867239,0.6130651932310369,0.6029294047751649,0.6384222442361821,True
sat_p09_s01->sat_p10_s01:optical:10,20.0,sat_p09_s01,sat_p10_s01,OPTICAL,0.0029854821070277146,0.9999955434582247,0.6360917444924781,0.6360889097230459,0.6029294047751649,True
sat_p09_s01->sat_p10_s01:radar:0,0.0,sat_p09_s01,sat_p10_s01,RADAR,0.0,1.0,0.6209074744678025,0.6209074744678025,1.0,True
sat_p09_s01->sat_p10_s01:radar:1,2.0,sat_p09_s01,sat_p10_s01,RADAR,0.0009347708018632681,0.9834710241447778,0.6351128664979124,0.6246151012622275,0.6209074744678025,True
sat_p09_s01->sat_p10_s01:radar:2,4.0,sat_p09_s01,sat_p10_s01,RADAR,0.03415723162137042,0.9994168118843159,0.6566461923823192,0.6562632441267127,0.6246151012622275,True
sat_p09_s01->sat_p10_s01:radar:3,6.0,sat_p09_s01,sat_p10_s01,RADAR,0.045880247152499845,0.9824368960836981,0.5819758357871297,0.5717545337064237,0.6562632441267127,True
sat_p09_s01->sat_p10_s01:radar:4,8.0,sat_p09_s01,sat_p10_s01,RADAR,0.07573831120910068,0.9971359633084921,0.6116902839362339,0.6099383805192017,0.5717545337064237,True
sat_p09_s01->sat_p10_s01:radar:5,10.0,sat_p09_s01,sat_p10_s01,RADAR,0.0461178273223332,0.9824261596209481,0.616820634359461,0.6059807269887223,0.6099383805192017,True
sat_p09_s01->sat_p10_s01:radar:6,12.0,sat_p09_s01,sat_p10_s01,RADAR,0.10268803739562257,0.994741458280584,0.6150336867041996,0.6117995064038193,0.6059807269887223,True
sat_p09_s01->sat_p10_s01:radar:7,14.0,sat_p09_s01,sat_p10_s01,RADAR,0.053866394892198584,0.9820456735989782,0.5866151861062021,0.5760829055830552,0.6117995064038193,True
sat_p09_s01->sat_p10_s01:radar:8,16.0,sat_p09_s01,sat_p10_s01,RADAR,0.05930683924560103,0.9982428949291556,0.6209550018368688,0.6198639186543751,0.5760829055830552,True
sat_p09_s01->sat_p10_s01:radar:9,18.0,sat_p09_s01,sat_p10_s01,RADAR,0.028467364827805187,0.9830730364067849,0.6456148855215911,0.6346865858591294,0.6198639186543751,True
sat_p09_s01->sat_p10_s01:radar:10,20.0,sat_p09_s01,sat_p10_s01,RADAR,0.04725388617671533,0.9988841581356328,0.5992936572796574,0.5986249403278151,0.6346865858591294,True
sat_p09_s02->sat_p08_s02:infrared:0,0.0,sat_p09_s02,sat_p08_s02,INFRARED,0.0,1.0,0.6283593826925373,0.6283593826925373,1.0,True
sat_p09_s02->sat_p08_s02:infrared:1,2.0,sat_p09_s02,sat_p08_s02,INFRARED,5.3607618804386425e-05,0.9834714524084788,0.594079940427747,0.5842606618592189,0.6283593826925373,True
sat_p09_s02->sat_p08_s02:infrared:2,4.0,sat_p09_s02,sat_p08_s02,INFRARED,0.0001054851322251547,0.9999999944364434,0.6263596002983781,0.626359596813591,0.5842606618592189,True
sat_p09_s02->sat_p08_s02:infrared:3,6.0,sat_p09_s02,sat_p08_s02,INFRARED,0.001057549421686809,0.9834709038592336,0.5937246966902872,0.5839109640975461,0.626359596813591,True
sat_p09_s02->sat_p08_s02:infrared:4,8.0,sat_p09_s02,sat_p08_s02,INFRARED,0.0010535716553041836,0.9999994449935375,0.6101759652467402,0.6101756265951362,0.5839109640975461,True
sat_p09_s02->sat_p08_s02:infrared:5,10.0,sat_p09_s02,sat_p08_s02,INFRARED,0.0019120108184983095,0.9834696561429841,0.6169669155047496,0.6067682402430536,0.6101756265951362,True
sat_p09_s02->sat_p08_s02:infrared:6,12.0,sat_p09_s02,sat_p08_s02,INFRARED,0.0018958731898453493,0.999998202834039,0.6339193651398352,0.6339182258815301,0.6067682402430536,True
sat_p09_s02->sat_p08_s02:infrared:7,14.0,sat_p09_s02,sat_p08_s02,INFRARED,0.0025554099567064044,0.9834682427335316,0.62669437376259,0.6163340144952855,0.6339182258815301,True
sat_p09_s02->sat_p08_s02:infrared:8,16.0,sat_p09_s02,sat_p08_s02,INFRARED,0.002563181601934142,0.9999967150554332,0.606672654279174,0.6066706613931345,0.6163340144952855,True
sat_p09_s02->sat_p08_s02:infrared:9,18.0,sat_p09_s02,sat_p08_s02,INFRARED,0.0030948734739810048,0.983466743869192,0.6034870801440124,0.593509473676358,0.6066706613931345,True
sat_p09_s02->sat_p08_s02:infrared:10,20.0,sat_p09_s02,sat_p08_s02,INFRARED,0.0030709418083793667,0.999995284669322,0.5574523730691128,0.5574497444968365,0.593509473676358,True
sat_p09_s02->sat_p08_s02:optical:0,0.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.0,1.0,0.6177690551598838,0.6177690551598838,1.0,True
sat_p09_s02->sat_p08_s02:optical:1,2.0,sat_p09_s02,sat_p08_s02,OPTICAL,5.3607618804386425e-05,0.9834714524084788,0.5688746322348153,0.559471960802313,0.6177690551598838,True
sat_p09_s02->sat_p08_s02:optical:2,4.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.0001054851322251547,0.9999999944364434,0.6358072189059509,0.6358072153686015,0.559471960802313,True
sat_p09_s02->sat_p08_s02:optical:3,6.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.001057549421686809,0.9834709038592336,0.6534917455074304,0.6426901176187408,0.6358072153686015,True
sat_p09_s02->sat_p08_s02:optical:4,8.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.0010535716553041836,0.9999994449935375,0.656948837383735,0.6569484727728847,0.6426901176187408,True
sat_p09_s02->sat_p08_s02:optical:5,10.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.0019120108184983095,0.9834696561429841,0.6214352445288911,0.6111627062519598,0.6569484727728847,True
sat_p09_s02->sat_p08_s02:optical:6,12.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.0018958731898453493,0.999998202834039,0.6488509525515817,0.6488497864587359,0.6111627062519598,True
sat_p09_s02->sat_p08_s02:optical:7,14.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.0025554099567064044,0.9834682427335316,0.6719522851710451,0.6608437330979486,0.6488497864587359,True
sat_p09_s02->sat_p08_s02:optical:8,16.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.002563181601934142,0.9999967150554332,0.5772904303880414,0.5772885340209786,0.6608437330979486,True
sat_p09_s02->sat_p08_s02:optical:9,18.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.0030948734739810048,0.983466743869192,0.6263002475114092,0.6159454651045146,0.5772885340209786,True
sat_p09_s02->sat_p08_s02:optical:10,20.0,sat_p09_s02,sat_p08_s02,OPTICAL,0.0030709418083793667,0.999995284669322,0.6348507474983835,0.6348477539671779,0.6159454651045146,True
sat_p09_s02->sat_p08_s02:radar:0,0.0,sat_p09_s02,sat_p08_s02,RADAR,0.0,1.0,0.641413168665375,0.641413168665375,1.0,True
sat_p09_s02->sat_p08_s02:radar:1,2.0,sat_p09_s02,sat_p08_s02,RADAR,0.0004467935185145422,0.9834713556591492,0.6610126582867186,0.6500870151530971,0.641413168665375,True
sat_p09_s02->sat_p08_s02:radar:2,4.0,sat_p09_s02,sat_p08_s02,RADAR,0.06908719696425521,0.9976163250835569,0.644754158090142,0.6432172737762302,0.6500870151530971,True
sat_p09_s02->sat_p08_s02:radar:3,6.0,sat_p09_s02,sat_p08_s02,RADAR,0.11566462242111641,0.9769148169663247,0.6476004070706769,0.6326504331407676,0.6432172737762302,True
sat_p09_s02->sat_p08_s02:radar:4,8.0,sat_p09_s02,sat_p08_s02,RADAR,0.16667791023060918,0.986205268602848,0.5783040350440133,0.570326486214692,0.6326504331407676,True
sat_p09_s02->sat_p08_s02:radar:5,10.0,sat_p09_s02,sat_p08_s02,RADAR,0.12277066605495293,0.9760875586235371,0.6274362009829826,0.6124326696095065,0.570326486214692,True
sat_p09_s02->sat_p08_s02:radar:6,12.0,sat_p09_s02,sat_p08_s02,RADAR,0.11340064538649876,0.993590774085177,0.653525728262563,0.6493371342289791,0.6124326696095065,True
sat_p09_s02->sat_p08_s02:radar:7,14.0,sat_p09_s02,sat_p08_s02,RADAR,0.07336229398868466,0.9808284770036391,0.6200320407129112,0.608145082185903,0.6493371342289791,True
sat_p09_s02->sat_p08_s02:radar:8,16.0,sat_p09_s02,sat_p08_s02,RADAR,0.06567121035180797,0.9978459693263855,0.5974100017151784,0.5961231622467599,0.608145082185903,True
sat_p09_s02->sat_p08_s02:radar:9,18.0,sat_p09_s02,sat_p08_s02,RADAR,0.0545499919534093,0.9820092830371239,0.6165433822750561,0.6054513247892113,0.5961231622467599,True
sat_p09_s02->sat_p08_s02:radar:10,20.0,sat_p09_s02,sat_p08_s02,RADAR,0.043262989032873074,0.9990645946545638,0.6667262181078508,0.6661025588394902,0.6054513247892113,True
sat_p09_s02->sat_p10_s02:infrared:0,0.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0,1.0,0.6650971038510296,0.6650971038510296,1.0,True
sat_p09_s02->sat_p10_s02:infrared:1,2.0,sat_p09_s02,sat_p10_s02,INFRARED,6.516771403375218e-05,0.983471451733299,0.6036868851156563,0.5937088172970477,0.6650971038510296,True
sat_p09_s02->sat_p10_s02:infrared:2,4.0,sat_p09_s02,sat_p10_s02,INFRARED,0.00013950302075635664,0.9999999902694536,0.5952697439933137,0.5952697382010138,0.5937088172970477,True
sat_p09_s02->sat_p10_s02:infrared:3,6.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0010800262137319254,0.9834708802333897,0.5974245762588348,0.5875496738863362,0.5952697382010138,True
sat_p09_s02->sat_p10_s02:infrared:4,8.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0010496919326313885,0.9999994490735751,0.6560745517337468,0.6560741902849396,0.5875496738863362,True
sat_p09_s02->sat_p10_s02:infrared:5,10.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0018677808129095393,0.9834697383513169,0.6030335318687816,0.5930652298040612,0.6560741902849396,True
sat_p09_s02->sat_p10_s02:infrared:6,12.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0018382123450167978,0.9999983104891146,0.5873551696645746,0.5873541773216219,0.5930652298040612,True
sat_p09_s02->sat_p10_s02:infrared:7,14.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0025214583865299776,0.9834683274925912,0.6315179678711348,0.6210779196437448,0.5873541773216219,True
sat_p09_s02->sat_p10_s02:infrared:8,16.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0025337056654587977,0.999996790172952,0.589628329723996,0.589626437119035,0.6210779196437448,True
sat_p09_s02->sat_p10_s02:infrared:9,18.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0030832525278452383,0.9834667791735191,0.6145851111578191,0.6044240397983796,0.589626437119035,True
sat_p09_s02->sat_p10_s02:infrared:10,20.0,sat_p09_s02,sat_p10_s02,INFRARED,0.0030784178554155214,0.9999952616829796,0.5908764635314534,0.5908736637714492,0.6044240397983796,True
sat_p09_s02->sat_p10_s02:optical:0,0.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0,1.0,0.6499830233124332,0.6499830233124332,1.0,True
sat_p09_s02->sat_p10_s02:optical:1,2.0,sat_p09_s02,sat_p10_s02,OPTICAL,6.516771403375218e-05,0.983471451733299,0.5943227445332583,0.5844994523642421,0.6499830233124332,True
sat_p09_s02->sat_p10_s02:optical:2,4.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.00013950302075635664,0.9999999902694536,0.620071023818791,0.6200710177851612,0.5844994523642421,True
sat_p09_s02->sat_p10_s02:optical:3,6.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0010800262137319254,0.9834708802333897,0.6513259220585181,0.640560077885715,0.6200710177851612,True
sat_p09_s02->sat_p10_s02:optical:4,8.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0010496919326313885,0.9999994490735751,0.5921715715948224,0.5921712453518555,0.640560077885715,True
sat_p09_s02->sat_p10_s02:optical:5,10.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0018677808129095393,0.9834697383513169,0.6030175902845922,0.5930495517384295,0.5921712453518555,True
sat_p09_s02->sat_p10_s02:optical:6,12.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0018382123450167978,0.9999983104891146,0.6423958688595561,0.642394783524743,0.5930495517384295,True
sat_p09_s02->sat_p10_s02:optical:7,14.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0025214583865299776,0.9834683274925912,0.6468631663263842,0.6361694363035709,0.642394783524743,True
sat_p09_s02->sat_p10_s02:optical:8,16.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0025337056654587977,0.999996790172952,0.6184553125968597,0.6184533274622693,0.6361694363035709,True
sat_p09_s02->sat_p10_s02:optical:9,18.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0030832525278452383,0.9834667791735191,0.6250984529494352,0.6147635621885307,0.6184533274622693,True
sat_p09_s02->sat_p10_s02:optical:10,20.0,sat_p09_s02,sat_p10_s02,OPTICAL,0.0030784178554155214,0.9999952616829796,0.6458115067340916,0.6458084466744373,0.6147635621885307,True
sat_p09_s02->sat_p10_s02:radar:0,0.0,sat_p09_s02,sat_p10_s02,RADAR,0.0,1.0,0.5847030965432144,0.5847030965432144,1.0,True
sat_p09_s02->sat_p10_s02:radar:1,2.0,sat_p09_s02,sat_p10_s02,RADAR,0.0009269452931948181,0.9834710313088113,0.616349975163976,0.6061623457216757,0.5847030965432144,True
