time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
502.0,1.242345404940941,0.0009584280852851788,nan,0,0,cann_sparse_cue,1.2420338239234534,-0.00031158101748740563,0.7961706623954267
502.0,1.242345404940941,0.0009584280852851788,nan,0,0,cann_gated_cue,1.2820659574172668,0.039720552476326,0.7961706623954267
504.0,1.2439757849343178,0.0009687493512826402,nan,0,0,dead_reckoning,1.2991462713664612,0.055170486432143395,
504.0,1.2439757849343178,0.0009687493512826402,nan,0,0,gated_complementary,1.2838604886317078,0.039884703697389945,
504.0,1.2439757849343178,0.0009687493512826402,nan,0,0,pll,1.2432987586865634,-0.0006770262477546751,
504.0,1.2439757849343178,0.0009687493512826402,nan,0,0,cann_no_cue,1.2991462710395718,0.05517048610525421,0.7961706624035574
504.0,1.2439757849343178,0.0009687493512826402,nan,0,0,cann_sparse_cue,1.24395068009395,-2.5104840367884407e-05,0.7961706624035572
504.0,1.2439757849343178,0.0009687493512826402,nan,0,0,cann_gated_cue,1.2839828135877636,0.040007028653445964,0.7961706624035569
506.0,1.2455964136999116,0.0006692047717304448,nan,0,0,dead_reckoning,1.3010837700690265,0.05548735636911495,
506.0,1.2455964136999116,0.0006692047717304448,nan,0,0,gated_complementary,1.285797987334273,0.0402015736343615,
506.0,1.2455964136999116,0.0006692047717304448,nan,0,0,pll,1.2449959845639988,-0.000600429135912961,
506.0,1.2455964136999116,0.0006692047717304448,nan,0,0,cann_no_cue,1.3010837697420603,0.05548735604214894,0.7961706624041868
506.0,1.2455964136999116,0.0006692047717304448,nan,0,0,cann_sparse_cue,1.2458881787964384,0.00029176509652684146,0.7961706624041868
506.0,1.2455964136999116,0.0006692047717304448,nan,0,0,cann_gated_cue,1.285920312290252,0.04032389859034069,0.7961706624041867
508.0,1.247208122384864,0.0009179049273747606,nan,0,0,dead_reckoning,1.3024221796124875,0.05521405722762385,
508.0,1.247208122384864,0.0009179049273747606,nan,0,0,gated_complementary,1.287136396877734,0.03992827449286995,
508.0,1.247208122384864,0.0009179049273747606,nan,0,0,pll,1.24609412128233,-0.0011140011025339014,
508.0,1.247208122384864,0.0009179049273747606,nan,0,0,cann_no_cue,1.3024221792854955,0.055214056900631636,0.7961706623886593
508.0,1.247208122384864,0.0009179049273747606,nan,0,0,cann_sparse_cue,1.2472265883398734,1.846595500953896e-05,0.7961706623886594
508.0,1.247208122384864,0.0009179049273747606,nan,0,0,cann_gated_cue,1.287258721833687,0.04005059944882294,0.7961706623886595
510.0,1.2488117577851687,0.0008319573094417641,nan,0,0,dead_reckoning,1.3042579894672368,0.05544623168206808,
510.0,1.2488117577851687,0.0008319573094417641,nan,0,0,gated_complementary,1.2889722067324836,0.040160448947315075,
510.0,1.2488117577851687,0.0008319573094417641,nan,0,0,pll,1.2476896583119497,-0.0011220994732190626,
510.0,1.2488117577851687,0.0008319573094417641,nan,0,0,cann_no_cue,1.3042579891401804,0.05544623135501148,0.7961706624011509
510.0,1.2488117577851687,0.0008319573094417641,nan,0,0,cann_sparse_cue,1.2490623981945588,0.000250640409389824,0.796170662401151
510.0,1.2488117577851687,0.0008319573094417641,nan,0,0,cann_gated_cue,1.2890945316883722,0.04028277390320323,0.7961706624011511
512.0,1.250408180860105,0.000549079659523084,nan,0,0,dead_reckoning,1.3059219040861203,0.05551372322601544,
512.0,1.250408180860105,0.000549079659523084,nan,0,0,gated_complementary,1.290636121351367,0.04022794049126199,
512.0,1.250408180860105,0.000549079659523084,nan,0,0,pll,1.2491133001057033,-0.0012948807544015395,
512.0,1.250408180860105,0.000549079659523084,nan,0,0,cann_no_cue,1.3059219037590153,0.05551372289890999,0.7961706623963913
512.0,1.250408180860105,0.000549079659523084,nan,0,0,cann_sparse_cue,1.2507263128133934,0.00031813195328833643,0.7961706623963913
512.0,1.250408180860105,0.000549079659523084,nan,0,0,cann_gated_cue,1.2907584463072068,0.04035026544710174,0.7961706623963913
514.0,1.251998265221821,0.0010467580900487537,nan,0,0,dead_reckoning,1.3070200634051665,0.05502179818334563,
514.0,1.251998265221821,0.0010467580900487537,nan,0,0,gated_complementary,1.2917342806704133,0.03973601544859218,
514.0,1.251998265221821,0.0010467580900487537,nan,0,0,pll,1.2499711865996197,-0.002027078622201195,
514.0,1.251998265221821,0.0010467580900487537,nan,0,0,cann_no_cue,1.307020063078047,0.055021797856226407,0.7961706623840277
514.0,1.251998265221821,0.0010467580900487537,nan,0,0,cann_sparse_cue,1.2518244721324254,-0.00017379308939524662,0.796170662384028
514.0,1.251998265221821,0.0010467580900487537,nan,0,0,cann_gated_cue,1.2918566056262388,0.03985834040441816,0.7961706623840278
516.0,1.2535828956027215,0.0008099474370745294,nan,0,0,dead_reckoning,1.3091135795852642,0.05553068398254268,
516.0,1.2535828956027215,0.0008099474370745294,nan,0,0,gated_complementary,1.2938277968505107,0.04024490124778923,
516.0,1.2535828956027215,0.0008099474370745294,nan,0,0,pll,1.2518244299545873,-0.0017584656481339778,
516.0,1.2535828956027215,0.0008099474370745294,nan,0,0,cann_no_cue,1.3091135792580497,0.055530683655327984,0.7961706624091626
516.0,1.2535828956027215,0.0008099474370745294,nan,0,0,cann_sparse_cue,1.253917988312428,0.00033509270970633054,0.7961706624091623
516.0,1.2535828956027215,0.0008099474370745294,nan,0,0,cann_gated_cue,1.2939501218062412,0.040367226203519735,0.7961706624091626
518.0,1.2551629663033472,0.0007340850379568477,nan,0,0,dead_reckoning,1.310733474459413,0.05557050815606601,
518.0,1.2551629663033472,0.0007340850379568477,nan,0,0,gated_complementary,1.2954476917246598,0.04028472542131256,
518.0,1.2551629663033472,0.0007340850379568477,nan,0,0,pll,1.2532040520036065,-0.0019589142997409326,
518.0,1.2551629663033472,0.0007340850379568477,nan,0,0,cann_no_cue,1.310733474132153,0.055570507828806015,0.7961706623952477
518.0,1.2551629663033472,0.0007340850379568477,nan,0,0,cann_sparse_cue,1.2555378831865314,0.0003749168831843619,0.7961706623952476
518.0,1.2551629663033472,0.0007340850379568477,nan,0,0,cann_gated_cue,1.2955700166803445,0.04040705037699732,0.7961706623952476
520.0,1.2567393796234678,0.0008121506302656825,1.2546259316213275,1,0,dead_reckoning,1.3122016445353268,0.055462264911859016,
