time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
156.0,0.8864251236111295,0.0011698553448023046,nan,0,0,cann_no_cue,0.8977965958618915,0.011371472250762071,0.7961706624042834
156.0,0.8864251236111295,0.0011698553448023046,nan,0,0,cann_sparse_cue,0.9729470818056207,0.08652195819449116,0.7961706624042834
156.0,0.8864251236111295,0.0011698553448023046,nan,0,0,cann_gated_cue,0.8894391042804287,0.0030139806692992543,0.7961706624042836
158.0,0.8884538943858866,0.001082949275763547,nan,0,0,dead_reckoning,0.9001363068210734,0.011682412435186862,
158.0,0.8884538943858866,0.001082949275763547,nan,0,0,cann_no_cue,0.9001363065513623,0.011682412165475498,0.7961706624177975
158.0,0.8884538943858866,0.001082949275763547,nan,0,0,cann_sparse_cue,0.9752867924950914,0.08683289810920503,0.7961706624177977
158.0,0.8884538943858866,0.001082949275763547,nan,0,0,cann_gated_cue,0.8917788149698993,0.0033249205840126805,0.7961706624177975
160.0,0.8904609695766912,0.001320664658868288,0.8900132785891635,1,1,dead_reckoning,0.9023022053726004,0.011841235795909455,
160.0,0.8904609695766912,0.001320664658868288,0.8900132785891635,1,1,cann_no_cue,0.902302205102782,0.011841235526090621,0.7961706624116017
160.0,0.8904609695766912,0.001320664658868288,0.8900132785891635,1,1,cann_sparse_cue,0.8902804280390912,-0.00018054153759994307,0.8542898060131119
160.0,0.8904609695766912,0.001320664658868288,0.8900132785891635,1,1,cann_gated_cue,0.8902624569860473,-0.00019851259064385118,0.8542898070138323
162.0,0.8924465023723397,0.001045608098396437,nan,0,0,dead_reckoning,0.9049435346903371,0.01249703231799737,
162.0,0.8924465023723397,0.001045608098396437,nan,0,0,cann_no_cue,0.9049435344203256,0.012497032047985801,0.7961706624296843
162.0,0.8924465023723397,0.001045608098396437,nan,0,0,cann_sparse_cue,0.8929176932393419,0.0004711908670023135,0.7961706624296843
162.0,0.8924465023723397,0.001045608098396437,nan,0,0,cann_gated_cue,0.8928998210106656,0.00045331863832576147,0.7961706624296843
164.0,0.8944106837543097,0.0012000916419445916,nan,0,0,dead_reckoning,0.9070347508871299,0.012624067132820382,
164.0,0.8944106837543097,0.0012000916419445916,nan,0,0,cann_no_cue,0.9070347506170202,0.01262406686271067,0.7961706624090862
164.0,0.8944106837543097,0.0012000916419445916,nan,0,0,cann_sparse_cue,0.8950089094360366,0.0005982256817267384,0.7961706624090862
164.0,0.8944106837543097,0.0012000916419445916,nan,0,0,cann_gated_cue,0.8949910372073605,0.0005803534530510746,0.7961706624090864
166.0,0.8963537421617138,0.0008533083745553382,nan,0,0,dead_reckoning,0.9094349341710191,0.01308119200930502,
166.0,0.8963537421617138,0.0008533083745553382,nan,0,0,cann_no_cue,0.9094349339007647,0.013081191739050979,0.7961706624200655
166.0,0.8963537421617138,0.0008533083745553382,nan,0,0,cann_sparse_cue,0.897409092719781,0.0010553505580670475,0.7961706624200651
166.0,0.8963537421617138,0.0008533083745553382,nan,0,0,cann_gated_cue,0.8973912204911048,0.0010374783293909395,0.7961706624200654
168.0,0.8982759430905396,0.000972749891118214,nan,0,0,dead_reckoning,0.9111415509201297,0.012865607829589898,
168.0,0.8982759430905396,0.000972749891118214,nan,0,0,cann_no_cue,0.9111415506498218,0.012865607559282122,0.7961706623975301
168.0,0.8982759430905396,0.000972749891118214,nan,0,0,cann_sparse_cue,0.8991157094688383,0.0008397663782986342,0.7961706623975303
168.0,0.8982759430905396,0.000972749891118214,nan,0,0,cann_gated_cue,0.8990978372401619,0.0008218941496220822,0.7961706623975303
170.0,0.9001775886278793,0.0009813862895879132,nan,0,0,dead_reckoning,0.9130870507023662,0.012909462074486733,
170.0,0.9001775886278793,0.0009813862895879132,nan,0,0,cann_no_cue,0.9130870504319812,0.01290946180410213,0.7961706624044323
170.0,0.9001775886278793,0.0009813862895879132,nan,0,0,cann_sparse_cue,0.9010612092509979,0.0008836206231186416,0.7961706624044326
170.0,0.9001775886278793,0.0009813862895879132,nan,0,0,cann_gated_cue,0.9010433370223216,0.0008657483944425337,0.7961706624044325
172.0,0.9020590169219671,0.0011839938446160374,nan,0,0,dead_reckoning,0.915049823281542,0.012990806359574947,
172.0,0.9020590169219671,0.0011839938446160374,nan,0,0,cann_no_cue,0.9150498230110778,0.012990806089110851,0.7961706624049665
172.0,0.9020590169219671,0.0011839938446160374,nan,0,0,cann_sparse_cue,0.9030239818300944,0.0009649649081273637,0.7961706624049666
172.0,0.9020590169219671,0.0011839938446160374,nan,0,0,cann_gated_cue,0.9030061096014181,0.0009470926794508117,0.7961706624049665
174.0,0.9039206015889512,0.0010766207850268798,nan,0,0,dead_reckoning,0.9174178109707741,0.013497209381823083,
174.0,0.9039206015889512,0.0010766207850268798,nan,0,0,cann_no_cue,0.917417810700171,0.013497209111219988,0.7961706624188507
174.0,0.9039206015889512,0.0010766207850268798,nan,0,0,cann_sparse_cue,0.9053919695191878,0.0014713679302365001,0.7961706624188506
174.0,0.9039206015889512,0.0010766207850268798,nan,0,0,cann_gated_cue,0.9053740972905112,0.0014534957015599481,0.7961706624188508
176.0,0.9057627510574447,0.0008369568059109467,nan,0,0,dead_reckoning,0.9195710525408278,0.01380830148338319,
176.0,0.9057627510574447,0.0008369568059109467,nan,0,0,cann_no_cue,0.919571052270119,0.013808301212674401,0.7961706624111691
176.0,0.9057627510574447,0.0008369568059109467,nan,0,0,cann_sparse_cue,0.9075452110891358,0.0017824600316909134,0.7961706624111692
